Llama3.3_70B_NullAssertCF_response,Llama3.3_70B_NullAssertCF_mitigation_response,Llama3.3_70B_NullAssertCF_inline_response,Llama3.3_70B_NullAssertCF_CoT_response,Llama3.3_70B_NullAssertCF_EXM,Llama3.3_70B_NullAssertCF_mitigation_EXM,Llama3.3_70B_NullAssertCF_inline_EXM,Llama3.3_70B_NullAssertCF_CoT_EXM,Llama3.3_70B_NullAssertCF_retrieval,Llama3.3_70B_NullAssertCF_mitigation_retrieval,Llama3.3_70B_NullAssertCF_inline_retrieval,Llama3.3_70B_NullAssertCF_CoT_retrieval,Llama3.3_70B_NullAssertCF_bleu,Llama3.3_70B_NullAssertCF_mitigation_bleu,Llama3.3_70B_NullAssertCF_inline_bleu,Llama3.3_70B_NullAssertCF_CoT_bleu
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
"['public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } } throws IOException { } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } } }']","['public void testSerde() throws IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws JsonParseException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws JsonMappingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws IOException, JsonParseException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws IOException, JsonMappingException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws IOException, JsonProcessingException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws IOException, JsonParseException, JsonMappingException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws IOException, JsonParseException, JsonProcessingException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }']","['public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null && est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null && est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null && est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null && est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null && est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null && est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null && est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null && est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null && est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } }']","['public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } } throws new IOException(); }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } } else { throw new IOException(); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } throw new IOException(); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } throw new IOException(""Exception in testSerde method""); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } else { throw new IOException(); } } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } throw new IOException(""Exception in serialization or deserialization""); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } else { throw new IOException(""Exception in testSerde method""); } } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } throw new IOException(""Exception in serialization""); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } throw new IOException(""Exception in deserialization""); } }', 'public void testSerde() throws JsonParseException,JsonMappingException,JsonProcessingException,IOException { ObjectMapper mapper = new DefaultObjectMapper(); SketchEstimateWithErrorBounds est = new SketchEstimateWithErrorBounds(100.0,101.5,98.5,2); if (est != null) { if (est != mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)) { Assert.assertEquals(est,mapper.readValue(mapper.writeValueAsString(est),SketchEstimateWithErrorBounds.class)); } else { throw new IOException(""Exception in serialization or deserialization of SketchEstimateWithErrorBounds object""); } } }']",False,True,False,False,False,False,False,False,0.3675667565747676,0.0,0.3684981984538114,0.3684981984538114
