Llama3.3_70B_DataFlowCF_response,Llama3.3_70B_DataFlowCF_mitigation_response,Llama3.3_70B_DataFlowCF_inline_response,Llama3.3_70B_DataFlowCF_CoT_response,Llama3.3_70B_DataFlowCF_EXM,Llama3.3_70B_DataFlowCF_mitigation_EXM,Llama3.3_70B_DataFlowCF_inline_EXM,Llama3.3_70B_DataFlowCF_CoT_EXM,Llama3.3_70B_DataFlowCF_retrieval,Llama3.3_70B_DataFlowCF_mitigation_retrieval,Llama3.3_70B_DataFlowCF_inline_retrieval,Llama3.3_70B_DataFlowCF_CoT_retrieval,Llama3.3_70B_DataFlowCF_bleu,Llama3.3_70B_DataFlowCF_mitigation_bleu,Llama3.3_70B_DataFlowCF_inline_bleu,Llama3.3_70B_DataFlowCF_CoT_bleu
"['public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }']","['public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }']","['public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { return Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { return Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { return Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { return Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); }']","['public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }', 'public int hashCode() { int returnValue = Objects.hash(AnchorVariableDemand.class.getName(), sourceVariableDescriptor); return returnValue; }']",True,True,True,True,False,False,False,False,0.0,0.0,0.0,0.0
"['public boolean equals(Object other) { boolean returnValue = other == this; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other == null ? false : other == this; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = this == other ? true : false; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other instanceof Object && other == this; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other == null ? false : this == other; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = this == other && other == this; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other == this && this == other; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = this == other; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other == this; return returnValue; }', 'public boolean equals(Object other) { return other == this; }']","['public boolean equals(Object other) { boolean returnValue = this == other; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other == this; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other != null && this == other; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other != null && other == this; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = this != null && this == other; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = this != null && other == this; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = this == other && other != null; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other == this && this != null; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = this == other && this != null; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other == this && other != null; return returnValue; }']","['public boolean equals(Object other) { boolean returnValue = false; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other == this; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other == null ? false : other == this; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = this == other; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other != null && other == this; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = other == null ? false : this == other; return returnValue; }', 'public boolean equals(Object other) { return this == other; }', 'public boolean equals(Object other) { boolean returnValue = other != null && this == other; return returnValue; }', 'public boolean equals(Object other) { boolean returnValue = this == other; return other == this; }', 'public boolean equals(Object other) { return other == this; }']",[],True,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
"['public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return returnValue; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return returnValue; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) == 0; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return returnValue; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) == 0; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return returnValue; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return returnValue; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) == 0; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return returnValue; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) == 0; }']","['public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return returnValue; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return !returnValue; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) == 0; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return returnValue == true; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return returnValue == false; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) != 1; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) != -1; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return !returnValue; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) < 1; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) <= 0; }']","['public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return returnValue; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) == 0; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return returnValue == true; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) == 0; return returnValue == false ? false : true; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) != 1; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) < 1; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) <= 0; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { return compareAnnotationValue(av1, av2) <= 0 ? true : false; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) <= 0; return returnValue; }', 'public static boolean sameAnnotationValue(AnnotationValue av1, AnnotationValue av2) { boolean returnValue = compareAnnotationValue(av1, av2) <= 0 ? true : false; return returnValue; }']",[],True,True,True,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
