T5_IfElseSwap_Org_EXM,LLaMaLoRa_IfElseSwap_Org_EXM,Llama3.3_70B_IfElseSwap_Org_EXM,gpt-3.5-turbo_IfElseSwap_Org_EXM,DeepSeek-V3_IfElseSwap_Org_EXM,IfElseSwap_org_pert_tokenEdit,IfElseSwap_pert_fix_tokenEdit,IfElseSwap_Pert_length,IfElseSwap_pos,IfElseSwap_Wpert_dist,IfElseSwap_pert_dist,IfElseSwap_org_tgt_tokenEdit,T5_EqualAssert_Org_EXM,LLaMaLoRa_EqualAssert_Org_EXM,Llama3.3_70B_EqualAssert_Org_EXM,gpt-3.5-turbo_EqualAssert_Org_EXM,DeepSeek-V3_EqualAssert_Org_EXM,EqualAssert_org_pert_tokenEdit,EqualAssert_pert_fix_tokenEdit,EqualAssert_Pert_length,EqualAssert_pos,EqualAssert_Wpert_dist,EqualAssert_pert_dist,EqualAssert_org_tgt_tokenEdit,T5_NullAssert_Org_EXM,LLaMaLoRa_NullAssert_Org_EXM,Llama3.3_70B_NullAssert_Org_EXM,gpt-3.5-turbo_NullAssert_Org_EXM,DeepSeek-V3_NullAssert_Org_EXM,NullAssert_org_pert_tokenEdit,NullAssert_pert_fix_tokenEdit,NullAssert_Pert_length,NullAssert_pos,NullAssert_Wpert_dist,NullAssert_pert_dist,NullAssert_org_tgt_tokenEdit,T5_TrueFalseAssert_Org_EXM,LLaMaLoRa_TrueFalseAssert_Org_EXM,Llama3.3_70B_TrueFalseAssert_Org_EXM,gpt-3.5-turbo_TrueFalseAssert_Org_EXM,DeepSeek-V3_TrueFalseAssert_Org_EXM,TrueFalseAssert_org_pert_tokenEdit,TrueFalseAssert_pert_fix_tokenEdit,TrueFalseAssert_Pert_length,TrueFalseAssert_pos,TrueFalseAssert_Wpert_dist,TrueFalseAssert_pert_dist,TrueFalseAssert_org_tgt_tokenEdit,T5_DeadException_Org_EXM,LLaMaLoRa_DeadException_Org_EXM,Llama3.3_70B_DeadException_Org_EXM,gpt-3.5-turbo_DeadException_Org_EXM,DeepSeek-V3_DeadException_Org_EXM,DeadException_org_pert_tokenEdit,DeadException_pert_fix_tokenEdit,DeadException_Pert_length,DeadException_pos,DeadException_Wpert_dist,DeadException_pert_dist,DeadException_org_tgt_tokenEdit,T5_DeadVariable_Org_EXM,LLaMaLoRa_DeadVariable_Org_EXM,Llama3.3_70B_DeadVariable_Org_EXM,gpt-3.5-turbo_DeadVariable_Org_EXM,DeepSeek-V3_DeadVariable_Org_EXM,DeadVariable_org_pert_tokenEdit,DeadVariable_pert_fix_tokenEdit,DeadVariable_Pert_length,DeadVariable_pos,DeadVariable_Wpert_dist,DeadVariable_pert_dist,DeadVariable_org_tgt_tokenEdit,T5_TryNcatchWrapper_Org_EXM,LLaMaLoRa_TryNcatchWrapper_Org_EXM,Llama3.3_70B_TryNcatchWrapper_Org_EXM,gpt-3.5-turbo_TryNcatchWrapper_Org_EXM,DeepSeek-V3_TryNcatchWrapper_Org_EXM,TryNcatchWrapper_org_pert_tokenEdit,TryNcatchWrapper_pert_fix_tokenEdit,TryNcatchWrapper_Pert_length,TryNcatchWrapper_pos,TryNcatchWrapper_Wpert_dist,TryNcatchWrapper_pert_dist,TryNcatchWrapper_org_tgt_tokenEdit,T5_IndependentLineSwap_Org_EXM,LLaMaLoRa_IndependentLineSwap_Org_EXM,Llama3.3_70B_IndependentLineSwap_Org_EXM,gpt-3.5-turbo_IndependentLineSwap_Org_EXM,DeepSeek-V3_IndependentLineSwap_Org_EXM,IndependentLineSwap_org_pert_tokenEdit,IndependentLineSwap_pert_fix_tokenEdit,IndependentLineSwap_Pert_length,IndependentLineSwap_pos,IndependentLineSwap_Wpert_dist,IndependentLineSwap_pert_dist,IndependentLineSwap_org_tgt_tokenEdit,T5_ReturnViaVariable_Org_EXM,LLaMaLoRa_ReturnViaVariable_Org_EXM,Llama3.3_70B_ReturnViaVariable_Org_EXM,gpt-3.5-turbo_ReturnViaVariable_Org_EXM,DeepSeek-V3_ReturnViaVariable_Org_EXM,ReturnViaVariable_org_pert_tokenEdit,ReturnViaVariable_pert_fix_tokenEdit,ReturnViaVariable_Pert_length,ReturnViaVariable_pos,ReturnViaVariable_Wpert_dist,ReturnViaVariable_pert_dist,ReturnViaVariable_org_tgt_tokenEdit,T5_defUseBreak_Org_EXM,LLaMaLoRa_defUseBreak_Org_EXM,Llama3.3_70B_defUseBreak_Org_EXM,gpt-3.5-turbo_defUseBreak_Org_EXM,DeepSeek-V3_defUseBreak_Org_EXM,defUseBreak_org_pert_tokenEdit,defUseBreak_pert_fix_tokenEdit,defUseBreak_Pert_length,defUseBreak_pos,defUseBreak_Wpert_dist,defUseBreak_pert_dist,defUseBreak_org_tgt_tokenEdit,T5_DataType_Org_EXM,LLaMaLoRa_DataType_Org_EXM,Llama3.3_70B_DataType_Org_EXM,gpt-3.5-turbo_DataType_Org_EXM,DeepSeek-V3_DataType_Org_EXM,DataType_org_pert_tokenEdit,DataType_pert_fix_tokenEdit,DataType_Pert_length,DataType_pos,DataType_Wpert_dist,DataType_pert_dist,DataType_org_tgt_tokenEdit,T5_RandomNames_Org_EXM,LLaMaLoRa_RandomNames_Org_EXM,Llama3.3_70B_RandomNames_Org_EXM,gpt-3.5-turbo_RandomNames_Org_EXM,DeepSeek-V3_RandomNames_Org_EXM,RandomNames_org_pert_tokenEdit,RandomNames_pert_fix_tokenEdit,RandomNames_Pert_length,RandomNames_pos,RandomNames_Wpert_dist,RandomNames_pert_dist,RandomNames_org_tgt_tokenEdit,T5_ShuffleNames_Org_EXM,LLaMaLoRa_ShuffleNames_Org_EXM,Llama3.3_70B_ShuffleNames_Org_EXM,gpt-3.5-turbo_ShuffleNames_Org_EXM,DeepSeek-V3_ShuffleNames_Org_EXM,ShuffleNames_org_pert_tokenEdit,ShuffleNames_pert_fix_tokenEdit,ShuffleNames_Pert_length,ShuffleNames_pos,ShuffleNames_Wpert_dist,ShuffleNames_pert_dist,ShuffleNames_org_tgt_tokenEdit
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,12.0,2.0,23.0,Before,1.0,1.0,2.0,True,True,True,True,True,9.0,2.0,20.0,Before,1.0,1.0,2.0,True,False,True,True,True,6.0,2.0,17.0,Surrounding,1.0,1.0,2.0,,,,,,,,,,,,,False,True,True,True,True,5.0,2.0,15.0,Surrounding,1.0,1.0,2.0,,,,,,,,,,,,,True,True,True,True,True,1.0,2.0,11.0,Before,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
True,True,True,True,True,2.0,3.0,32.0,After,13.5,13.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,12.0,3.0,42.0,Before,1.0,1.0,3.0,True,True,True,True,True,9.0,3.0,39.0,Before,1.0,1.0,3.0,True,True,True,True,True,6.0,3.0,36.0,Surrounding,16.83,10.5,3.0,True,True,True,True,True,12.0,3.0,30.0,Overlap-Both,0.0,0.0,3.0,,,,,,,,,,,,,False,False,True,True,True,8.0,6.0,36.0,Overlap-Both,4.33,8.5,3.0,,,,,,,,,,,,,True,True,True,True,True,5.0,3.0,30.0,Overlap-After,9.2,9.2,3.0,True,True,True,True,True,5.0,3.0,30.0,Overlap-After,9.2,9.2,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,True,,12.0,5.0,34.0,Before,1.0,1.0,5.0,False,False,,True,,9.0,5.0,31.0,Before,1.0,1.0,5.0,False,True,,True,,6.0,5.0,28.0,Surrounding,6.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,12.0,1.0,49.0,Before,4.0,4.0,1.0,False,True,True,True,True,9.0,1.0,46.0,Before,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,10.0,1.0,37.0,Surrounding,7.4,8.43,1.0,False,True,False,False,False,4.0,1.0,37.0,Surrounding,7.0,7.0,1.0
True,,,,,2.0,9.0,33.0,Inside,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,12.0,8.0,43.0,Before,1.0,1.0,8.0,False,,,,,9.0,8.0,40.0,Before,1.0,1.0,8.0,False,,,,,6.0,8.0,37.0,Surrounding,18.5,11.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,7.0,8.0,37.0,After,18.43,22.0,8.0,,,,,,,,,,,,,True,,,,,2.0,8.0,31.0,After,16.5,16.5,8.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,24.0,22.0,55.0,Before,15.5,15.5,22.0,True,,,,,18.0,22.0,49.0,Before,14.0,14.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,3.0,22.0,31.0,Surrounding,1.0,1.0,22.0,False,,,,,3.0,22.0,31.0,Surrounding,1.0,1.0,22.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,12.0,1.0,27.0,Before,1.0,1.0,1.0,True,True,True,True,True,9.0,1.0,24.0,Before,1.0,1.0,1.0,True,True,True,True,True,6.0,1.0,21.0,Surrounding,1.0,1.0,1.0,,,,,,,,,,,,,True,True,True,False,True,5.0,1.0,19.0,Surrounding,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,2.0,1.0,15.0,Overlap-Before,0.5,0.5,1.0,,,,,,,,,,,,
True,False,True,False,True,4.0,8.0,33.0,Overlap-Before,2.25,2.25,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,True,12.0,8.0,41.0,Before,11.0,11.0,8.0,True,True,True,False,True,9.0,8.0,38.0,Before,11.0,11.0,8.0,True,True,True,False,True,6.0,8.0,35.0,Surrounding,5.17,7.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,8.0,8.0,33.0,Overlap-Both,4.38,2.8,8.0,,,,,,,,,,,,,True,True,True,False,True,5.0,8.0,29.0,Overlap-Both,3.2,3.2,8.0,,,,,,,,,,,,
True,,,,,5.0,13.0,46.0,After,26.43,22.5,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,12.0,13.0,57.0,After,3.0,3.0,13.0,False,,,,,9.0,13.0,54.0,After,3.0,3.0,13.0,True,,,,,6.0,13.0,51.0,After,31.33,20.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,1.0,13.0,45.0,Before,4.0,4.0,13.0,False,,,,,7.0,13.0,45.0,Overlap-After,18.0,18.0,13.0,False,,,,,7.0,13.0,45.0,Overlap-After,17.43,12.8,13.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,12.0,2.0,36.0,Before,4.0,4.0,2.0,True,False,,,,9.0,2.0,33.0,Before,4.0,4.0,2.0,True,True,,,,6.0,2.0,30.0,Surrounding,9.83,7.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,2.0,2.0,24.0,Before,2.5,2.5,2.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,4.0,5.0,18.0,Overlap-After,1.75,1.75,5.0,True,,,,,4.0,5.0,18.0,Overlap-After,1.75,2.33,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,12.0,4.0,55.0,Before,26.0,26.0,4.0,False,False,,,,9.0,4.0,52.0,Before,26.0,26.0,4.0,False,False,,,,6.0,4.0,49.0,Surrounding,9.33,16.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,11.0,4.0,53.0,Before,14.91,10.0,4.0,,,,,,,,,,,,,True,False,,,,4.0,4.0,43.0,Before,10.2,10.2,4.0,True,False,,,,4.0,4.0,43.0,Before,10.2,11.75,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,True,2.0,1.0,7.0,Overlap-After,1.0,1.0,1.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,,12.0,9.0,45.0,Before,1.0,1.0,9.0,False,True,False,,,9.0,9.0,42.0,Before,1.0,1.0,9.0,False,True,False,,,6.0,9.0,39.0,Surrounding,19.33,12.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,,4.0,9.0,33.0,Surrounding,9.5,9.5,9.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,,False,12.0,24.0,45.0,Surrounding,14.77,8.0,24.0,True,False,True,,False,9.0,24.0,42.0,Surrounding,14.4,8.0,24.0,True,False,True,,False,6.0,24.0,39.0,Surrounding,8.71,8.33,24.0,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,8.0,29.0,38.0,Surrounding,8.11,5.75,24.0,,,,,,,,,,,,,False,True,True,,False,5.0,24.0,33.0,Surrounding,8.83,8.83,24.0,True,True,False,,False,5.0,24.0,33.0,Surrounding,8.83,7.6,24.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,12.0,2.0,41.0,Surrounding,0.92,0.5,2.0,True,True,,,,9.0,2.0,38.0,Surrounding,0.9,0.5,2.0,True,False,,,,6.0,2.0,35.0,Surrounding,14.43,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,16.0,3.0,44.0,Overlap-After,0.88,4.33,2.0,,,,,,,,,,,,,False,True,,,,2.0,2.0,29.0,Overlap-After,4.0,4.0,2.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,False,False,False,False,7.0,4.0,32.0,Overlap-Both,0.83,2.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,12.0,1.0,43.0,Before,12.0,12.0,1.0,True,False,True,True,True,9.0,1.0,40.0,Before,12.0,12.0,1.0,False,True,True,True,True,6.0,1.0,37.0,Surrounding,2.83,6.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,4.0,1.0,31.0,Surrounding,7.6,7.6,1.0,True,True,True,True,True,0.0,1.0,31.0,After,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,12.0,3.0,30.0,Before,1.0,1.0,3.0,False,False,,,,9.0,3.0,27.0,Before,1.0,1.0,3.0,False,False,,,,6.0,3.0,24.0,Surrounding,6.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,6.0,3.0,18.0,Overlap-Both,1.67,1.75,3.0,True,True,,,,6.0,3.0,18.0,Overlap-Both,1.75,1.67,3.0
False,True,,,,2.0,8.0,24.0,Inside,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,12.0,6.0,34.0,Before,6.0,6.0,6.0,False,False,,,,9.0,6.0,31.0,Before,6.0,6.0,6.0,False,True,,,,6.0,6.0,28.0,Surrounding,5.17,5.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,7.0,6.0,22.0,Overlap-Both,2.29,2.75,6.0,True,True,,,,0.0,6.0,22.0,Overlap-Both,0.0,0.0,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,12.0,17.0,46.0,Before,23.0,23.0,17.0,True,True,,,True,9.0,17.0,43.0,Before,23.0,23.0,17.0,False,True,,,True,6.0,17.0,40.0,Surrounding,6.33,13.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False,13.0,29.0,46.0,Overlap-Before,0.92,0.5,17.0,,,,,,,,,,,,,True,True,,,True,2.0,17.0,34.0,Overlap-Both,3.75,5.0,17.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,12.0,1.0,19.0,After,1.0,1.0,1.0,True,True,True,True,True,9.0,1.0,16.0,After,1.0,1.0,1.0,True,True,True,True,True,6.0,1.0,13.0,After,3.5,2.5,1.0,,,,,,,,,,,,,True,True,True,True,True,5.0,2.0,11.0,After,2.0,3.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,12.0,2.0,39.0,Before,1.0,1.0,2.0,True,False,True,True,True,9.0,2.0,36.0,Before,1.0,1.0,2.0,True,False,True,True,True,6.0,2.0,33.0,Surrounding,6.83,4.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,False,14.0,4.0,39.0,Overlap-Both,0.53,2.67,2.0,,,,,,,,,,,,,True,True,True,True,True,3.0,2.0,27.0,Overlap-After,2.67,2.67,2.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,,False,12.0,7.0,25.0,Before,7.0,7.0,7.0,False,False,False,,False,9.0,7.0,22.0,Before,7.0,7.0,7.0,True,False,False,,False,6.0,7.0,19.0,Surrounding,2.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,False,7.0,13.0,19.0,Overlap-Before,0.86,0.5,7.0,True,True,False,,True,2.0,7.0,13.0,Before,7.0,7.0,7.0,True,True,False,,True,2.0,7.0,13.0,Overlap-Before,2.5,2.5,7.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,12.0,2.0,40.0,Before,13.0,13.0,2.0,False,,,,,9.0,2.0,37.0,Before,13.0,13.0,2.0,False,,,,,6.0,2.0,34.0,Surrounding,3.83,7.5,2.0,,,,,,,,,,,,,False,,,,,5.0,2.0,32.0,Surrounding,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,8.0,2.0,28.0,Surrounding,6.5,7.62,2.0,False,,,,,5.0,2.0,28.0,Surrounding,8.29,4.0,2.0
True,False,False,True,,13.0,4.0,49.0,Before,11.25,15.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,,12.0,4.0,60.0,Before,27.0,27.0,4.0,False,False,False,True,,9.0,4.0,57.0,Before,27.0,27.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,,9.0,4.0,48.0,Overlap-Both,12.67,13.38,4.0,True,True,False,True,,5.0,4.0,48.0,Overlap-Both,13.4,13.4,4.0
True,True,False,,False,2.0,7.0,46.0,Inside,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,,True,12.0,5.0,56.0,Before,6.0,6.0,5.0,True,False,False,,False,9.0,5.0,53.0,Before,6.0,6.0,5.0,True,True,False,,True,6.0,5.0,50.0,Surrounding,24.33,17.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,,True,2.0,5.0,44.0,Surrounding,7.5,7.5,5.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,,12.0,3.0,27.0,Before,1.0,1.0,3.0,True,False,True,True,,9.0,3.0,24.0,Before,1.0,1.0,3.0,True,False,True,True,,6.0,3.0,21.0,Surrounding,1.0,1.0,3.0,,,,,,,,,,,,,True,True,False,False,,5.0,3.0,19.0,Surrounding,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,,1.0,3.0,15.0,Before,1.0,1.0,3.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,12.0,2.0,29.0,Before,1.0,1.0,2.0,True,False,,True,,9.0,2.0,26.0,Before,1.0,1.0,2.0,True,False,,True,,6.0,2.0,23.0,Surrounding,6.83,4.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,8.0,4.0,22.0,Overlap-Both,1.56,3.5,2.0,,,,,,,,,,,,,False,True,,True,,5.0,2.0,17.0,Overlap-Both,3.0,3.0,2.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,12.0,2.0,21.0,Before,1.0,1.0,2.0,True,True,True,True,False,9.0,2.0,18.0,Before,1.0,1.0,2.0,True,True,True,True,True,6.0,2.0,15.0,Surrounding,1.0,1.0,2.0,,,,,,,,,,,,,True,True,True,True,True,5.0,2.0,13.0,Surrounding,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,True,12.0,5.0,33.0,Before,7.0,7.0,5.0,True,True,True,,True,9.0,5.0,30.0,Before,7.0,7.0,5.0,True,True,True,,True,6.0,5.0,27.0,Surrounding,3.67,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,,True,7.0,5.0,27.0,Overlap-Before,0.86,0.5,5.0,,,,,,,,,,,,,True,True,False,,True,6.0,5.0,21.0,Overlap-Both,2.5,2.5,5.0,True,True,True,,True,0.0,5.0,21.0,Overlap-Both,0.0,0.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,12.0,21.0,67.0,Before,21.0,21.0,21.0,False,False,False,True,False,9.0,21.0,64.0,Before,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,True,8.0,21.0,62.0,Before,13.38,11.5,21.0,,,,,,,,,,,,,False,True,True,True,False,16.0,21.0,55.0,Overlap-Both,10.31,10.31,21.0,False,True,True,True,False,16.0,21.0,55.0,Overlap-Both,8.0,11.12,21.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,True,12.0,4.0,27.0,Before,1.0,1.0,4.0,True,True,True,False,True,9.0,4.0,24.0,Before,1.0,1.0,4.0,True,True,True,True,True,6.0,4.0,21.0,Surrounding,4.33,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,2.0,4.0,15.0,Surrounding,2.5,2.5,4.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,,,12.0,2.0,21.0,Before,1.0,1.0,2.0,False,False,False,,,9.0,2.0,18.0,Before,1.0,1.0,2.0,True,False,False,,,6.0,8.0,15.0,Surrounding,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,12.0,1.0,34.0,Before,15.0,15.0,1.0,True,True,True,True,True,9.0,1.0,31.0,Before,15.0,15.0,1.0,True,True,True,True,True,6.0,1.0,28.0,Surrounding,3.33,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,7.0,1.0,27.0,Overlap-Before,8.0,5.33,1.0,,,,,,,,,,,,,True,True,True,True,True,5.0,1.0,22.0,Overlap-Before,5.4,6.75,1.0,True,True,True,True,True,0.0,1.0,22.0,Overlap-Both,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,12.0,14.0,39.0,Surrounding,9.23,5.0,14.0,False,False,,,,9.0,14.0,36.0,Surrounding,9.0,5.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,5.0,14.0,27.0,Overlap-Both,2.83,2.83,14.0,True,True,,,,5.0,14.0,27.0,Overlap-Both,2.83,2.83,14.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,12.0,1.0,23.0,Before,3.0,3.0,1.0,True,False,True,True,True,9.0,1.0,20.0,Before,3.0,3.0,1.0,True,True,True,True,True,6.0,1.0,17.0,Surrounding,1.33,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,,12.0,2.0,22.0,Before,2.0,2.0,2.0,True,,True,True,,9.0,2.0,19.0,Before,2.0,2.0,2.0,False,,False,False,,6.0,6.0,16.0,Surrounding,1.17,1.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
